id,name,host_id,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,city
46584436,Entire apartment in the heart of Melbourne cbd,262478134,-37.8073,144.96828,Entire home/apt,73,14,0,,1,Melbourne
46587618,City Sanctuary in the Heart of Prahran-Grattan St,31377014,-37.8468,144.99136,Entire home/apt,200,5,5,0.48,1,Melbourne
46589144,"Airy, spacious lux apartment ❤ 1 min stroll 2 town",41870322,-37.6548,145.51521,Entire home/apt,227,1,53,4.61,4,Melbourne
46589981,Perfectly positioned studio with private courtyard,74520487,-37.859962,144.976364,Entire home/apt,82,2,0,,1,Melbourne
46592723,Coco Condo - St Kildas Artsy Eco Beachside Retreat,376711763,-37.85851,144.97949,Entire home/apt,295,2,51,4.53,1,Melbourne
46592766,BOUTIQUE ACCOMODATION IN THE HEART OF GEMBROOK - 2,376685461,-37.95248,145.54919,Private room,160,1,27,3.89,3,Melbourne
46602905,Contemporary Convenience steps to Marvel Stadium,154877871,-37.81941,144.95749,Entire home/apt,119,2,10,1.05,51,Melbourne
46606570,"Under Oaks, spacious & modern, 1 min stroll 2 town",41870322,-37.65481,145.51541,Entire home/apt,213,1,18,1.64,4,Melbourne
46606944,"Sitting in The East, plush & 1 min stroll 2 town❤",41870322,-37.65543,145.51416,Entire home/apt,198,1,27,2.45,4,Melbourne
46607567,Rathdowne St Apartment,204662850,-37.79319,144.97055,Private room,81,1,0,,1,Melbourne
46607960,☆ Sandy Hill Apartment #2 ☆ Pool Gym & Netflix,147353202,-37.95497,145.02565,Entire home/apt,182,3,8,0.78,17,Melbourne
46608728,Private townhouse in leafy Mitcham Vic 3132,290255989,-37.80885,145.19833,Entire home/apt,240,6,0,,1,Melbourne
46610418,Private room in Ringwood (Ringwood单间出租）,196072164,-37.80408,145.24045,Private room,65,3,0,,1,Melbourne
46613634,Country breeze,89783929,-37.93695,145.2514,Private room,69,2,0,,6,Melbourne
46626230,"Spacious, Stylish&Close to all amenities",63711381,-37.7295,144.98407,Entire home/apt,128,3,15,1.34,1,Melbourne
46626287,"Funky Port Melb. Warehouse meets NY Loft, Oz Style",2136236,-37.8383,144.9404,Entire home/apt,247,3,13,1.23,12,Melbourne
46628264,Deluxe Apartment | Balcony & city views to die for,177606325,-37.80525,144.9433,Entire home/apt,150,7,1,0.09,1,Melbourne
46631691,Port Melbourne apartment metres from the beach,338082524,-37.84055,144.94037,Entire home/apt,90,28,0,,1,Melbourne
46631698,Luxury!New furnitured 2 beds in central CBD nearQV,160258000,-37.8088,144.9604,Entire home/apt,126,1,49,4.32,2,Melbourne
46634205,Entire 2BD flat with private garden/Close to CBD,4303975,-37.83184,145.04891,Entire home/apt,170,4,0,,3,Melbourne
46638513,The Original Chelsea Beachside Bungalow,155958368,-38.05653,145.1166,Entire home/apt,200,1,20,2.41,1,Melbourne
46644024,Cozy home,227772027,-37.7075,144.61967,Entire home/apt,200,5,0,,1,Melbourne
46644770,Cosy Yarra riverside apartment near CBD,85204976,-37.81081,145.00763,Entire home/apt,80,7,0,,1,Melbourne
46646448,Modern~Spacious~Private Home perfect for a family,111829679,-37.90218,145.00974,Entire home/apt,250,5,0,,1,Melbourne
46650336,4 rooms 8 beds near lake or golf course no party,309634814,-37.91825,144.74742,Entire home/apt,198,1,7,0.65,6,Melbourne
46652195,Spectacular home-away-from-home!,35859581,-37.8475,144.97986,Entire home/apt,220,3,3,0.37,2,Melbourne
46652329,Luxury apartment with ocean view绝美海景河景城市景奢华设施超大一房,259387122,-37.82152,144.96327,Entire home/apt,149,2,3,0.27,1,Melbourne
46662403,Lara,11914644,-37.84905,145.04023,Entire home/apt,1479,1,0,,49,Melbourne
46675826,Large & Modern City Studio in Melbourne,427890870,-37.80987,144.96437,Entire home/apt,100,3,10,0.96,10,Melbourne
46675837,Modish & Ample City Studio in Melbourne,427890870,-37.80962,144.96238,Entire home/apt,82,3,51,4.86,10,Melbourne
46675843,Sleek & Modern City Studio in 1 minute from Melbourne Central,427890870,-37.80814,144.96299,Entire home/apt,70,3,109,17.3,10,Melbourne
46679360,Cheap comfy room,245925331,-37.8332,145.26285,Private room,25,1,0,,1,Melbourne
46681220,Private bedroom in a modern new house,216719436,-37.86819,145.14468,Private room,54,1,0,,8,Melbourne
46681848,VIEWS ON MONTPELLIER,112626221,-37.65632,145.52277,Entire home/apt,414,2,2,0.28,11,Melbourne
46687937,Private room in Southbank across crown casino,377324157,-37.82384,144.96218,Private room,65,1,2,0.19,1,Melbourne
46694190,3 BR CBD East-End warehouse apartment,212549416,-37.81425,144.97202,Entire home/apt,300,3,14,1.3,1,Melbourne
46694526,Modern 1BR with pool in sophisticated South Yarra,18178657,-37.83594,144.99553,Entire home/apt,101,4,8,0.81,1,Melbourne
46694718,"""Melbourne Family Home""",377254925,-37.83958,144.73535,Entire home/apt,205,1,50,4.7,1,Melbourne
46695532,"Cozy 1BD apartment great location, amenities",71564496,-37.83181,144.96707,Entire home/apt,90,1,3,0.28,1,Melbourne
46696339,"Spacious, Modern & Cozy (Entire) Apartment",14011158,-37.75917,144.93898,Entire home/apt,65,5,3,0.29,1,Melbourne
46696470,Great location and personal French chef,209217270,-37.81856,144.9464,Private room,57,1,12,1.07,1,Melbourne
46697051,Studio in the Hills,377406126,-37.93513,145.41974,Entire home/apt,188,2,6,0.73,1,Melbourne
46699266,Holiday Home 200m to the beach,46351506,-38.1518,145.11693,Entire home/apt,500,7,0,,1,Melbourne
46699917,"Backpackers, Travelers, Locals, Everyone Welcome",377440935,-37.80447,145.25447,Private room,28,1,8,0.73,1,Melbourne
46700228,3rooms 6beds 10P close lake & golf course no party,309634814,-37.9002,144.75512,Entire home/apt,207,2,0,,6,Melbourne
46700246,Fresh villa  big group 5rooms 9beds no party,309634814,-37.90253,144.7556,Entire home/apt,228,1,3,0.31,6,Melbourne
46703173,Private bedroom in cozy home,377468905,-37.86915,145.02044,Private room,50,1,4,0.35,2,Melbourne
46711247,Melbourne CBD Apartment,224769854,-37.80874,144.96611,Entire home/apt,148,1,17,1.57,1,Melbourne
46711324,St Kilda Beachfront Art Deco Apartment,30505359,-37.85995,144.97188,Entire home/apt,150,2,21,1.99,1,Melbourne
46712772,Magnificent Modernity - Melbourne CBD + Free Wifi,377550980,-37.81043,144.96042,Entire home/apt,78,3,29,2.58,2,Melbourne
46713183,Domi Rentals - The Meadow Apartment,45356831,-37.87258,145.00508,Entire home/apt,270,7,4,0.38,51,Melbourne
46713469,"River, bike trails & farm views on your door step!",376452311,-37.74908,145.6682,Entire home/apt,350,3,7,0.67,1,Melbourne
46716706,Campbells Cottage 3 BR house. Mornington Peninsula,30399602,-38.14453,145.14334,Entire home/apt,299,14,8,0.75,2,Melbourne
46716834,Spacious Collingwood Apartment,112149374,-37.80677,144.98422,Entire home/apt,200,2,4,0.55,1,Melbourne
46718786,Boho beach retreat full of comfort & creativity,10572520,-37.99278,145.07464,Entire home/apt,250,14,0,,1,Melbourne
46719079,Uniquely secluded Parklands setting,377594060,-37.77343,145.03855,Entire home/apt,83,2,27,2.78,1,Melbourne
46719239,Retro Wonderland Melbourne Skyline Edition,66831549,-37.80941,144.96673,Entire home/apt,90,1,26,2.31,1,Melbourne
46730835,Cosy unit,48719537,-37.67498,145.05644,Entire home/apt,80,5,0,,2,Melbourne
46732514,158The historic Beautiful Manor in Yarra Glen,260053901,-37.65367,145.35607,Entire home/apt,271,3,3,0.31,10,Melbourne
46734066,Ferrars Place,11914644,-37.83952,144.95996,Entire home/apt,765,1,0,,49,Melbourne
46734895,☆ Light and Bright Retreat - 2 BR Apt. City CBD ☆,377550980,-37.80482,144.96293,Entire home/apt,86,3,22,1.98,2,Melbourne
46735058,Malvern Resort,11914644,-37.85351,145.03165,Entire home/apt,3774,1,0,,49,Melbourne
46735226,Collins Tower,11914644,-37.81339,144.97179,Entire home/apt,900,1,1,0.16,49,Melbourne
46735483,Beaconsfield Villa,11914644,-37.84724,144.94711,Entire home/apt,2400,1,0,,49,Melbourne
46735557,Penthouse M,11914644,-37.83418,144.98268,Entire home/apt,1200,1,0,,49,Melbourne
46736942,St Kilda close to the beach,229671204,-37.86096,144.97764,Private room,85,2,0,,1,Melbourne
46737530,Central Ascot Vale treasure close to CBD & Airport,33799109,-37.77613,144.9113,Entire home/apt,357,1,7,0.64,1,Melbourne
46738384,Modern 2BR Resort-style living,377729493,-37.91993,145.14018,Entire home/apt,190,2,8,2.09,1,Melbourne
46740428,BOUTIQUE ACCOMODATION IN THE HEART OF GEMBROOK - 4,376685461,-37.95281,145.54981,Private room,160,1,32,3.04,3,Melbourne
46741227,Cozy City Studio in Melbourne,427890870,-37.81033,144.96387,Entire home/apt,75,3,7,0.67,10,Melbourne
46741572,"Ensuite Bedroom Melb CBD TV, Netflix, WiFi",232061261,-37.81377,144.9537,Private room,69,1,1,0.09,2,Melbourne
46741580,Newly Renovated 5BD Family Home 5min walk to beach,204163681,-38.11215,145.13113,Entire home/apt,504,3,5,0.46,16,Melbourne
46742448,Spacious room at the heart of Melbourne - WIFI,232061261,-37.81198,144.95389,Private room,39,1,2,0.19,2,Melbourne
46749833,Wonderful one Bedroom Apartment in CBD Location,93391912,-37.81662,144.95903,Entire home/apt,100,2,7,0.69,14,Melbourne
46756650,Private Bedroom in stylish flat + Great Location,371336925,-37.82591,144.95869,Private room,75,2,0,,1,Melbourne
46758587,Lonsdale St Apartment - Convenient Access for CBD,312454978,-37.81379,144.96103,Entire home/apt,120,6,0,,1,Melbourne
46758746,2 bedroom Townhouse 5 mins to transport shops park,309063206,-37.76897,144.9327,Entire home/apt,150,1,0,,2,Melbourne
46759715,Two gorgeous king chalets in theYarra Valley,374612268,-37.62245,145.37225,Entire home/apt,500,2,0,,3,Melbourne
46759814,2-Bed Apartment with Parking and Balcony Near Trains,279001183,-37.8151,144.89317,Entire home/apt,124,3,7,0.95,122,Melbourne
46760028,"Oversized Apartment Close to City, Parks, MCG",279001183,-37.83184,144.98655,Entire home/apt,188,3,6,0.58,122,Melbourne
46762470,2-bed room apartment,150654980,-37.81386,144.9404,Entire home/apt,250,4,0,,1,Melbourne
46763005,Comfy 2BR townhouse near Moonee Valley Races,309063206,-37.76822,144.9327,Entire home/apt,150,2,0,,2,Melbourne
46763153,Fitzroy’s fabulous secret: Converted Warehouse,58418020,-37.80679,144.98124,Entire home/apt,590,4,0,,1,Melbourne
46764466,Little Malvern apartment,233582952,-37.87789,145.04835,Entire home/apt,95,2,8,0.74,2,Melbourne
46774133,Inner-east Treetop family home,98844183,-37.79481,145.10858,Entire home/apt,280,2,0,,1,Melbourne
46775967,Hamptons or Port Melbourne you decide,22630928,-37.84324,144.94488,Entire home/apt,280,7,1,0.1,34,Melbourne
46777571,Single room B1,176176095,-37.59053,145.08241,Private room,41,1,7,0.74,1,Melbourne
46782431,Cosy 1br great location pool+wifi,93752026,-37.76515,144.92242,Entire home/apt,79,1,19,1.72,10,Melbourne
46783431,Inner City Heritage Building Apartment on Swanston,37457164,-37.81392,144.96529,Entire home/apt,80,4,1,0.1,1,Melbourne
46783661,Private wing in the heart of Yarra Glen,324506014,-37.66133,145.37391,Entire home/apt,110,1,37,3.5,1,Melbourne
46787332,Entire Apartment | 39th floor - Incredible views,190947667,-37.82649,144.95613,Entire home/apt,90,4,3,0.29,1,Melbourne
46798733,Brunswick-priv bedroom & ensuite!! super location,159252813,-37.76821,144.96251,Private room,80,1,0,,1,Melbourne
46798764,Modern Melbourne,28529763,-37.84105,144.97701,Entire home/apt,285,10,0,,1,Melbourne
46809688,Touch of Morocco in City/Beach Life in Melbourne,8232055,-37.86443,145.0006,Private room,150,1,0,,1,Melbourne
46810452,[CBD]Quiet and Clean Private Room Only for FEMALE,195403996,-37.80713,144.95982,Private room,80,1,13,1.21,2,Melbourne
46820724,Sandbelt bayside,205413851,-37.95826,145.0646,Entire home/apt,70,2,6,0.56,1,Melbourne
46821018,"☆ Central Townhouse ☆ Chadstone, Shops, Park",147353202,-37.89087,145.07661,Entire home/apt,527,3,0,,17,Melbourne
46823123,Cosy sanctuary in the hills,136830334,-37.85062,145.36219,Private room,88,2,0,,1,Melbourne
46823961,Parisian Gem in the heart of Melbourne,30750309,-37.80969,144.97109,Entire home/apt,136,2,3,0.37,1,Melbourne
46828016,Melbourne CBD 2 bedroom and 2 washroom living,110138961,-37.80883,144.96111,Entire home/apt,97,1,5,0.45,3,Melbourne
46828326,Studio/granny flat  aircon no contact with others,167660004,-37.88942,145.04964,Private room,55,7,5,4.05,3,Melbourne
46834314,Huge masterbedroom w private balcony and ensuite,211965208,-37.76182,144.99617,Private room,80,3,0,,1,Melbourne
46835268,Werribee Whare,349701,-37.89074,144.67072,Entire home/apt,79,1,3,0.28,3,Melbourne
46836268,Private and Peaceful Home with Solar Heated Pool,112590385,-37.93856,145.03946,Entire home/apt,450,2,13,1.28,1,Melbourne
46836785,Luxury apartment a short walk from CBD and gardens,7666413,-37.83058,144.96837,Entire home/apt,350,3,1,0.15,2,Melbourne
46837701,"Yarra Valley retreat-city views, sunsets, & nature",29824290,-37.65695,145.21246,Entire home/apt,650,4,10,0.98,1,Melbourne
46838793,Brandnew 5 Bedder 2.5Bath House in Berwick,185076876,-38.05356,145.32652,Entire home/apt,248,5,6,0.58,28,Melbourne
46840941,Private room in Richmond,155161435,-37.81115,144.99878,Private room,155,2,0,,1,Melbourne
46841304,Elmview House,375248470,-37.65504,145.51639,Entire home/apt,675,2,0,,2,Melbourne
46842319,Resort style with Tennis Court/Pool close to beach,378258595,-37.90086,145.01833,Entire home/apt,700,5,0,,1,Melbourne
46843928,Beautifully Renovated Edwardian Home,168222670,-37.87123,144.99116,Entire home/apt,550,7,0,,1,Melbourne
46844420,Rooms available in mickleham,378436945,-37.53204,144.90531,Private room,100,1,0,,1,Melbourne
46844597,Art Apartment - Kunst Hygge in St Kilda/Elwood,127808840,-37.87294,144.98775,Entire home/apt,130,2,5,0.51,1,Melbourne
46844876,Short Term | 20 mins from Mel CBD,30878173,-37.86296,144.73244,Private room,40,4,0,,1,Melbourne
46846189,Skylights of Melbourne 2bd free wifi,53771705,-37.81606,144.95316,Entire home/apt,72,7,16,1.68,2,Melbourne
46853886,Private room in charming and spacious apartment,158019725,-37.82575,144.961,Private room,75,3,2,0.19,1,Melbourne
46857552,Luxury skyline 3BR/2B Apt *Mel Central*VIC Market,32316995,-37.80829,144.96083,Entire home/apt,233,1,45,6.55,9,Melbourne
46858720,Find Luxury in an Old-Charm Converted Warehouse,154877871,-37.803,144.98407,Entire home/apt,191,2,15,1.4,51,Melbourne
46859362,Trendy & Spacious Brunswick Stay with Outdoor Deck,154877871,-37.76383,144.941,Entire home/apt,152,3,13,1.22,51,Melbourne
46861003,"Smart & Modern, Classic & Cosy - Richmond Cottage",29300250,-37.82246,145.00668,Entire home/apt,290,1,22,2.11,1,Melbourne
46861047,2BR home with FREE Parking & WiFi in Southbank,188418891,-37.82516,144.96271,Entire home/apt,130,2,15,1.64,1,Melbourne
46861495,Luxurious 2 bedroom apartment with carpark,42564947,-37.82099,145.02935,Entire home/apt,120,5,10,0.96,1,Melbourne
46862574,Luxury Boutique Appt close to the city,379504747,-37.82474,145.07942,Entire home/apt,110,2,29,2.94,1,Melbourne
46862638,"Large  Sunny corner Arty apartment, Southbank",70887728,-37.82534,144.96272,Entire home/apt,117,7,0,,1,Melbourne
46865358,Renovated spacious 3 BDRM house 5min walk to beach,204163681,-38.11207,145.13081,Entire home/apt,189,2,16,1.53,16,Melbourne
46875058,Modern home away from home,26976138,-37.71479,145.15027,Entire home/apt,150,2,0,,2,Melbourne
46877619,Beautiful studio next to Flagstaff,90729398,-37.80726,144.95261,Entire home/apt,51,7,0,,147,Melbourne
46877738,Magpies Rest,207926446,-37.97744,145.55086,Entire home/apt,230,2,3,0.41,3,Melbourne
46877961,Sunny apartment 10 minutes from the CBD,160127320,-37.80505,144.94256,Entire home/apt,89,2,7,0.64,1,Melbourne
46878614,1br Richmond apartment with huge balcony,34628873,-37.82014,145.00761,Entire home/apt,300,1,0,,1,Melbourne
46878686,Have a great stay at our place,378704795,-37.8091,145.0065,Entire home/apt,63,7,1,0.1,3,Melbourne
46879468,"Brand New Apt Building! 2Bed & 2Bath, Deck & SPA!",90729398,-37.86704,144.98152,Entire home/apt,107,7,0,,147,Melbourne
46879594,Fitzroy Penthouse Apartment,17846797,-37.80063,144.98059,Entire home/apt,550,3,1,0.1,1,Melbourne
46879804,Enjoy a short stay in a great location,378704795,-37.8092,145.00588,Entire home/apt,89,3,0,,3,Melbourne
46884137,Enjoy the beach lifestyle!,127315052,-38.09239,145.12509,Entire home/apt,500,2,0,,1,Melbourne
46885812,Master bedroom ground floor safequiet neighborhood,377468905,-37.8702,145.02065,Private room,80,1,0,,2,Melbourne
46898591,Comfortable and spacious at the tip of the town,13833033,-37.80185,144.9764,Entire home/apt,130,2,10,0.94,2,Melbourne
46900593,Eltham 70’s treehouse,7788459,-37.71588,145.15806,Entire home/apt,199,2,0,,1,Melbourne
46900886,1 Bedroom 1 Bathroom Apartment - next to Chadstone Shopping Centre,378878337,-37.89175,145.0886,Private room,180,1,200,21.35,2,Melbourne
46901058,2 Bedroom 2 Bathroom Apartment - near Chadstone Shopping Centre,378878337,-37.89253,145.08855,Private room,250,1,26,19.02,2,Melbourne
46901870,AMAZING LOCATION & VIEWS // MODERN APARTMENT,239827525,-37.87817,145.1653,Entire home/apt,114,2,11,1.39,10,Melbourne
46902558,1 Bedroom *FULLY FURNISHED PRAHRAN APARTMENT*,272891289,-37.84904,144.98938,Entire home/apt,98,2,3,0.28,1,Melbourne
46902992,Melbourne CBD Collins Street / Charming 1BD Apt,22742331,-37.81535,144.96779,Entire home/apt,103,2,1,0.1,1,Melbourne
46903186,Resort style holiday home in Melbourne city,52147715,-37.82605,144.9696,Entire home/apt,180,2,3,0.29,2,Melbourne
46903340,Luxury lakeview villa/5BRS/4BATHS/Max 21-25 people,225058199,-38.06723,145.44938,Entire home/apt,417,2,10,0.98,4,Melbourne
46904382,Happy st kilda,178836916,-37.86611,144.98536,Private room,80,1,0,,1,Melbourne
46904794,Comfortable studio at a great price,149105624,-37.80365,144.96562,Entire home/apt,68,1,3,0.32,1,Melbourne
46904859,BOUTIQUE ACCOMODATION IN THE HEART OF GEMBROOK - 3,376685461,-37.95147,145.54801,Private room,160,1,13,1.24,3,Melbourne
46905801,Luxury apartment with city view,378923874,-37.78559,144.92016,Entire home/apt,500,2,0,,1,Melbourne
46908752,1 bedroom in the heart of the city,157115477,-37.81146,144.95772,Entire home/apt,100,2,0,,2,Melbourne
46910401,Fully-furnished two-bedroom apartment in CBD,378945311,-37.81337,144.9586,Entire home/apt,188,1,0,,1,Melbourne
46910744,"Modern City Getaway | 5★ Location, ♛Melbourne, Gym",32790593,-37.84865,144.97968,Entire home/apt,83,1,6,0.86,3,Melbourne
46910867,Charming ZOEY - Delightful CBD apt *WIFI Pool Gym,1739996,-37.81413,144.95305,Entire home/apt,112,2,17,1.85,68,Melbourne
